transaction_date,transaction_id,customer_id,customer_fname,cusomter_lname,cusomter_email,sales_agent_id,branch_id,product_id,product_name,product_category,offer_1,offer_2,offer_3,offer_4,offer_5,units,unit_price,is_online,payment_method,shipping_address
2022-8-12,trx-196759399410,85514,Ava,Davis,ava.davis@hotmail.com]x,7,1,28,Hair Dryer,Appliances,,,True,,,7,19.99,no,Credit Card
2023-3-9,trx-836399281984,85478,John,Johnson,"john.johnson@hotmail.com""",6,5,9,Boots,Footwear,,,,,,10,129.99,no,Cash
2022-7-11,trx-714274175296,85516,Mia,Miller,mia.miller@hotmail.com',9,2,28,Hair Dryer,Appliances,True,,,,,8,19.99,no,Cash
2023-7-8,trx-001429559262,85516,Mia,Miller,mia.miller@hotmail.com[,4,2,28,Hair Dryer,Appliances,,,,,,5,19.99,no,Credit Card
2022-10-26,trx-099922855402,85544,Ava,Johnson,ava.johnson@gmail.com|,4,5,17,Blouse,Clothing,,,True,,,4,29.99,no,Credit Card
2023-5-3,trx-358670425389,85492,Michael,Miller,michael.miller@gmail.com<,8,4,9,Boots,Footwear,,,,,,9,129.99,no,Cash
2022-1-4,trx-622378816995,85484,James,Taylor,james.taylor@yahoo.com;,3,2,10,Sandals,Footwear,,,True,,,4,39.99,no,Cash
2023-8-24,trx-753457282159,85539,Sophia,Miller,sophia.miller@gmail.com\,5,2,20,Heels,Footwear,,,True,,,6,59.99,no,Cash
2022-5-16,trx-569392630412,85505,Sophia,Taylor,sophia.taylor@yahoo.com[,7,3,28,Hair Dryer,Appliances,,,,,,1,19.99,no,Credit Card
2023-5-8,trx-918775755519,85468,William,Moore,william.moore@outlook.com}4,7,6,27,Iron,Appliances,,,,,True,5,29.99,no,Credit Card
2023-2-3,trx-716561286359,85530,Olivia,Moore,olivia.moore@yahoo.com{,5,3,11,TV,Electronics,,True,,,,6,899.99,no,Cash
2023-11-13,trx-914845117712,85470,Sophia,Smith,sophia.smith@yahoo.com}4,3,5,22,Coffee Maker,Appliances,,,,,,8,79.99,no,Cash
2022-4-19,trx-202521299781,85547,Emma,Miller,emma.miller@gmail.com|,10,6,2,Smartphone,Electronics,,,,,True,7,699.99,no,Cash
2022-6-11,trx-391243795287,85467,Sophia,Wilson,sophia.wilson@yahoo.com)x,6,1,7,Dress,Clothing,,,,,,3,59.99,no,Cash
2023-8-5,trx-509796803186,85524,Alexander,Jones,alexander.jones@outlook.com$u,3,2,24,Blender,Appliances,,,,,True,1,49.99,no,Cash
2022-11-16,trx-422256252503,85480,Emma,Jones,emma.jones@hotmail.com/,11,1,12,Monitor,Electronics,,,,True,,3,299.99,no,Cash
2023-8-7,trx-612184212533,85524,Alexander,Jones,alexander.jones@outlook.com}4,9,3,10,Sandals,Footwear,,,,,True,4,39.99,no,Cash
2022-8-4,trx-747583738099,85480,Emma,Jones,emma.jones@hotmail.com ,6,4,3,Tablet,Electronics,,,,,,6,299.99,no,Credit Card
2023-10-6,trx-298332695502,85503,Alexander,Miller,alexander.miller@outlook.com>,5,4,6,Jeans,Clothing,True,,,,,10,49.99,no,Credit Card
2022-11-1,trx-023344573508,85475,Alexander,Moore,alexander.moore@gmail.com*,3,6,21,Microwave,Appliances,,,,,,9,129.99,no,Cash
2023-4-5,trx-069803214165,85514,Ava,Davis,ava.davis@hotmail.com:,11,2,27,Iron,Appliances,,,,True,,3,29.99,no,Cash
2023-1-8,trx-099775626696,85525,Emma,Wilson,emma.wilson@yahoo.com&,5,3,23,Toaster,Appliances,,,,,True,7,39.99,no,Credit Card
2022-12-8,trx-546197411959,85530,Olivia,Moore,olivia.moore@yahoo.com;,1,5,3,Tablet,Electronics,,True,,,,10,299.99,no,Credit Card
2022-9-5,trx-695914000938,85547,Emma,Miller,emma.miller@gmail.com[,6,1,29,Hair Straightener,Appliances,,True,,,,6,39.99,no,Cash
2023-12-23,trx-421482268966,85495,Michael,Johnson,michael.johnson@gmail.com(,4,6,21,Microwave,Appliances,,,,,,1,129.99,no,Credit Card
2023-10-23,trx-645425563789,85494,Sophia,Moore,"sophia.moore@gmail.com""",1,2,10,Sandals,Footwear,,True,,,,7,39.99,no,Cash
2022-7-16,trx-707192066332,85524,Alexander,Jones,alexander.jones@outlook.com|,7,1,19,Sandals,Footwear,,,,,,9,29.99,no,Credit Card
2022-5-19,trx-313507561026,85500,John,Davis,john.davis@yahoo.com ,5,5,9,Boots,Footwear,,,,True,,6,129.99,no,Cash
2023-4-28,trx-855020430950,85540,Sophia,Jones,sophia.jones@hotmail.com{,9,4,14,Camera,Electronics,,,,,,5,399.99,no,Credit Card
2022-6-8,trx-083076750703,85522,Emma,Jones,emma.jones@hotmail.com/,4,5,6,Jeans,Clothing,,,,,True,5,49.99,no,Cash
2022-6-21,trx-726030119478,85479,Sophia,Davis,sophia.davis@hotmail.com#4r,8,2,5,T-Shirt,Clothing,,,True,,,6,19.99,no,Credit Card
2023-9-12,trx-728151886723,85483,Emma,Miller,emma.miller@hotmail.com{,6,6,18,Boots,Footwear,,,,,,5,149.99,no,Cash
2022-8-21,trx-222941190512,85561,Olivia,Moore,olivia.moore@hotmail.com\,1,5,21,Microwave,Appliances,,,,,,5,129.99,no,Cash
2022-3-27,trx-495971645479,85464,Emma,Williams,emma.williams@hotmail.com}4,4,6,20,Heels,Footwear,,,,,,5,59.99,no,Credit Card
2022-11-13,trx-229137573707,85559,Olivia,Moore,olivia.moore@gmail.com&,6,3,19,Sandals,Footwear,,,,,,1,29.99,no,Cash
2023-2-17,trx-695075490340,85492,Michael,Miller,michael.miller@gmail.com ,3,2,30,Electric Kettle,Appliances,,,True,,,7,24.99,no,Credit Card
2022-7-23,trx-923640602364,85501,Emma,Taylor,emma.taylor@gmail.com^,5,4,1,Laptop,Electronics,,,,,,10,999.99,no,Cash
2023-4-17,trx-121718816151,85493,James,Jones,james.jones@gmail.com%x,4,4,5,T-Shirt,Clothing,,True,,,,6,19.99,no,Cash
2023-7-22,trx-487760773996,85524,Alexander,Jones,alexander.jones@outlook.com%x,2,6,24,Blender,Appliances,,,True,,,8,49.99,no,Cash
2023-2-26,trx-967188055525,85526,Olivia,Moore,olivia.moore@hotmail.com(,10,5,29,Hair Straightener,Appliances,,,,,,5,39.99,no,Cash
2022-11-11,trx-602429353436,85500,John,Davis,john.davis@yahoo.com]x,5,6,16,Skirt,Clothing,,,,True,,5,39.99,no,Credit Card
2022-8-24,trx-306660024276,85532,James,Wilson,james.wilson@outlook.com]x,5,5,17,Blouse,Clothing,,,True,,,9,29.99,no,Credit Card
2022-11-4,trx-389110277627,85529,James,Wilson,james.wilson@hotmail.com',6,5,8,Sneakers,Footwear,,,,,,2,79.99,no,Cash
2022-12-13,trx-332989455779,85552,John,Wilson,john.wilson@yahoo.com/,2,6,1,Laptop,Electronics,,,True,,,2,999.99,no,Cash
2022-11-20,trx-472696848715,85510,Mia,Davis,mia.davis@hotmail.com<,11,6,10,Sandals,Footwear,,,,,,1,39.99,no,Cash
2022-1-11,trx-873886396949,85480,Emma,Jones,emma.jones@hotmail.com^,6,4,17,Blouse,Clothing,,,True,,,6,29.99,no,Credit Card
2022-8-19,trx-580201544609,85474,Sophia,Davis,sophia.davis@gmail.com$u,5,5,21,Microwave,Appliances,True,,,,,10,129.99,no,Cash
2023-2-16,trx-061530193303,85484,James,Taylor,james.taylor@yahoo.com:,8,5,5,T-Shirt,Clothing,,,,,,6,19.99,no,Cash
2022-3-18,trx-694634699580,85492,Michael,Miller,michael.miller@gmail.com*,1,1,13,Printer,Electronics,True,,,,,9,149.99,no,Credit Card
2023-2-28,trx-708234963184,85525,Emma,Wilson,emma.wilson@yahoo.com ,9,3,17,Blouse,Clothing,,,,,,8,29.99,no,Cash
2023-4-12,trx-195126570779,85543,James,Williams,james.williams@gmail.com',8,5,25,Washing Machine,Appliances,,,,,,8,499.99,no,Credit Card
2023-9-2,trx-852653299763,85554,Ava,Wilson,ava.wilson@outlook.com>,5,3,9,Boots,Footwear,,True,,,,6,129.99,no,Cash
2022-1-20,trx-043676326667,85535,Olivia,Johnson,olivia.johnson@yahoo.com[,1,3,24,Blender,Appliances,,,,,,10,49.99,no,Credit Card
2023-2-5,trx-407250753990,85526,Olivia,Moore,olivia.moore@hotmail.com{,5,1,18,Boots,Footwear,,,,,,4,149.99,no,Cash
2023-2-7,trx-897288168793,85504,Sophia,Wilson,sophia.wilson@hotmail.com[,11,5,17,Blouse,Clothing,,,,,,5,29.99,no,Credit Card
2023-7-8,trx-897313300311,85507,Olivia,Smith,olivia.smith@hotmail.com)x,1,2,3,Tablet,Electronics,True,,,,,4,299.99,no,Cash
2023-1-20,trx-056688617298,85518,Alexander,Davis,alexander.davis@yahoo.com&,2,4,9,Boots,Footwear,,,,True,,10,129.99,no,Credit Card
2022-1-26,trx-440528534075,85497,Michael,Williams,michael.williams@yahoo.com',9,6,17,Blouse,Clothing,True,,,,,5,29.99,no,Cash
2023-6-3,trx-473240857186,85499,Olivia,Wilson,olivia.wilson@gmail.com#4r,7,1,30,Electric Kettle,Appliances,,,,,,5,24.99,no,Credit Card
2023-1-21,trx-414454831775,85507,Olivia,Smith,olivia.smith@hotmail.com\,4,4,3,Tablet,Electronics,True,,,,,4,299.99,no,Cash
2022-8-17,trx-355105575161,85561,Olivia,Moore,olivia.moore@hotmail.com}4,8,5,9,Boots,Footwear,,,,,True,9,129.99,no,Cash
2023-5-9,trx-689280126477,85555,James,Smith,james.smith@yahoo.com',6,4,13,Printer,Electronics,,True,,,,3,149.99,no,Cash
2022-3-1,trx-404476007503,85562,John,Davis,john.davis@gmail.com;,6,3,29,Hair Straightener,Appliances,True,,,,,4,39.99,no,Cash
2023-4-6,trx-814427501191,85532,James,Wilson,james.wilson@outlook.com&,10,6,1,Laptop,Electronics,,,,True,,7,999.99,no,Cash
2022-8-3,trx-436086706764,85528,John,Taylor,john.taylor@hotmail.com\,2,6,19,Sandals,Footwear,,,,,,5,29.99,no,Cash
2023-10-28,trx-456173220257,85487,Emma,Davis,emma.davis@hotmail.com;,9,1,17,Blouse,Clothing,,,,,,9,29.99,no,Credit Card
2022-9-11,trx-534622292849,85538,Emma,Davis,emma.davis@gmail.com#4r,8,1,27,Iron,Appliances,,,,,,6,29.99,no,Cash
2023-4-7,trx-652234062497,85494,Sophia,Moore,sophia.moore@gmail.com/,6,5,17,Blouse,Clothing,,,,,,5,29.99,no,Credit Card
2022-12-7,trx-375041584309,85482,Emma,Moore,emma.moore@gmail.com|,10,6,22,Coffee Maker,Appliances,,True,,,,5,79.99,no,Cash
2022-3-2,trx-536624465259,85554,Ava,Wilson,ava.wilson@outlook.com[,8,6,28,Hair Dryer,Appliances,True,,,,,7,19.99,no,Cash
2023-7-2,trx-030041987612,85477,John,Jones,john.jones@gmail.com{,1,6,19,Sandals,Footwear,,,,,,10,29.99,no,Cash
2022-3-15,trx-532241403702,85547,Emma,Miller,emma.miller@gmail.com;,1,1,5,T-Shirt,Clothing,,,,,True,3,19.99,no,Cash
2022-2-6,trx-299466146686,85542,Alexander,Smith,alexander.smith@yahoo.com ,7,6,10,Sandals,Footwear,,,,True,,5,39.99,no,Credit Card
2022-12-1,trx-408828628318,85488,Mia,Williams,mia.williams@hotmail.com\,7,5,22,Coffee Maker,Appliances,,,,,True,1,79.99,no,Cash
2023-7-20,trx-394375104657,85493,James,Jones,james.jones@gmail.com(,4,1,29,Hair Straightener,Appliances,,,True,,,1,39.99,no,Cash
2023-2-10,trx-468735739554,85536,Michael,Davis,michael.davis@gmail.com|,2,3,22,Coffee Maker,Appliances,,,,,,8,79.99,no,Cash
2023-11-2,trx-186979220883,85542,Alexander,Smith,alexander.smith@yahoo.com:,11,2,17,Blouse,Clothing,,,,,,5,29.99,no,Cash
2023-11-12,trx-919117195783,85536,Michael,Davis,"michael.davis@gmail.com""",6,5,13,Printer,Electronics,,,,,,9,149.99,no,Credit Card
2022-6-13,trx-796262196106,85466,James,Williams,james.williams@yahoo.com[,7,3,6,Jeans,Clothing,,,,True,,9,49.99,no,Cash
2023-2-28,trx-682762145253,85562,John,Davis,john.davis@gmail.com%x,9,1,11,TV,Electronics,,,,,,2,899.99,no,Credit Card
2023-2-23,trx-415619808544,85560,Emma,Johnson,emma.johnson@outlook.com*,5,6,6,Jeans,Clothing,,,,,,10,49.99,no,Cash
2023-8-20,trx-120869943437,85544,Ava,Johnson,ava.johnson@gmail.com*,6,4,10,Sandals,Footwear,,,,,,10,39.99,no,Credit Card
2023-8-24,trx-177667720316,85500,John,Davis,john.davis@yahoo.com\,3,1,26,Vacuum Cleaner,Appliances,,,True,,,2,199.99,no,Credit Card
2022-10-19,trx-628524622911,85509,Ava,Taylor,ava.taylor@hotmail.com ,9,3,8,Sneakers,Footwear,,,True,,,4,79.99,no,Cash
2022-4-2,trx-547226963013,85480,Emma,Jones,emma.jones@hotmail.com[,10,3,24,Blender,Appliances,,True,,,,4,49.99,no,Credit Card
2022-1-19,trx-087476092265,85560,Emma,Johnson,emma.johnson@outlook.com>,7,3,28,Hair Dryer,Appliances,True,,,,,3,19.99,no,Credit Card
2022-6-14,trx-456226494169,85513,James,Williams,james.williams@hotmail.com^,2,6,12,Monitor,Electronics,,,,,,2,299.99,no,Credit Card
2023-3-6,trx-576978894017,85485,James,Johnson,james.johnson@hotmail.com#4r,5,3,23,Toaster,Appliances,,,,,,2,39.99,no,Cash
2022-5-24,trx-468444177664,85560,Emma,Johnson,emma.johnson@outlook.com$u,3,6,18,Boots,Footwear,,,,True,,8,149.99,no,Credit Card
2023-5-7,trx-535594077208,85523,Sophia,Smith,sophia.smith@hotmail.com&,4,2,18,Boots,Footwear,True,,,,,1,149.99,no,Cash
2022-9-3,trx-193497924423,85550,Michael,Davis,michael.davis@yahoo.com&,11,2,4,Headphones,Electronics,,,True,,,10,99.99,no,Cash
2023-2-14,trx-164228748822,85493,James,Jones,james.jones@gmail.com*,2,6,5,T-Shirt,Clothing,,,,,,1,19.99,no,Cash
2022-12-8,trx-154552085883,85476,Alexander,Taylor,alexander.taylor@yahoo.com$u,2,2,17,Blouse,Clothing,,True,,,,9,29.99,no,Credit Card
2023-12-17,trx-767064308024,85560,Emma,Johnson,emma.johnson@outlook.com(,2,4,28,Hair Dryer,Appliances,,,,True,,4,19.99,no,Credit Card
2022-5-15,trx-769039643989,85507,Olivia,Smith,olivia.smith@hotmail.com[,10,4,9,Boots,Footwear,,,,True,,9,129.99,no,Credit Card
2022-4-21,trx-779476721478,85467,Sophia,Wilson,sophia.wilson@yahoo.com}4,1,6,25,Washing Machine,Appliances,,,True,,,2,499.99,no,Credit Card
2023-6-15,trx-323340514441,85485,James,Johnson,james.johnson@hotmail.com)x,10,5,10,Sandals,Footwear,,,,,,6,39.99,no,Cash
2022-9-11,trx-428015182405,85483,Emma,Miller,emma.miller@hotmail.com:,7,2,10,Sandals,Footwear,True,,,,,3,39.99,no,Credit Card
2023-11-7,trx-504112378901,85531,Sophia,Taylor,sophia.taylor@hotmail.com*,3,5,19,Sandals,Footwear,True,,,,,6,29.99,no,Credit Card
2023-11-1,trx-455175441591,85539,Sophia,Miller,sophia.miller@gmail.com)x,7,6,26,Vacuum Cleaner,Appliances,,,True,,,5,199.99,no,Credit Card
2023-7-19,trx-776929898373,85521,Olivia,Wilson,olivia.wilson@gmail.com|,4,6,19,Sandals,Footwear,,,,,,1,29.99,no,Cash
2022-2-22,trx-418879368700,85480,Emma,Jones,emma.jones@hotmail.com]x,11,3,14,Camera,Electronics,,,,,,7,399.99,no,Credit Card
2022-6-16,trx-903271358951,85524,Alexander,Jones,alexander.jones@outlook.com(,4,5,26,Vacuum Cleaner,Appliances,,,,True,,10,199.99,no,Credit Card
2022-7-3,trx-934221904440,85499,Olivia,Wilson,olivia.wilson@gmail.com:,1,6,24,Blender,Appliances,,,,,True,6,49.99,no,Credit Card
2022-4-16,trx-414752941501,85554,Ava,Wilson,ava.wilson@outlook.com^,2,2,5,T-Shirt,Clothing,,,,,,1,19.99,no,Cash
2023-12-4,trx-336507895258,85526,Olivia,Moore,olivia.moore@hotmail.comm,10,4,7,Dress,Clothing,,,,,,6,59.99,no,Credit Card
2022-5-24,trx-891021379762,85528,John,Taylor,john.taylor@hotmail.com$u,2,2,27,Iron,Appliances,True,,,,,5,29.99,no,Credit Card
2022-7-25,trx-249384457009,85519,Emma,Wilson,emma.wilson@hotmail.com<,1,3,20,Heels,Footwear,,,,,,3,59.99,no,Credit Card
2022-7-25,trx-374998944088,85550,Michael,Davis,michael.davis@yahoo.com[,11,2,19,Sandals,Footwear,True,,,,,1,29.99,no,Cash
2023-12-11,trx-438482281499,85502,Ava,Wilson,ava.wilson@hotmail.com^,10,3,4,Headphones,Electronics,,True,,,,3,99.99,no,Cash
2023-7-11,trx-032793107567,85462,James,Wilson,james.wilson@outlook.comm,6,5,13,Printer,Electronics,,,,,,8,149.99,no,Credit Card
2023-3-14,trx-921717487779,85466,James,Williams,james.williams@yahoo.comm,11,4,16,Skirt,Clothing,,,,,,1,39.99,no,Credit Card
2023-9-12,trx-327112777227,85553,John,Moore,john.moore@outlook.com)x,4,2,30,Electric Kettle,Appliances,,True,,,,6,24.99,no,Cash
2022-9-14,trx-266046203835,85560,Emma,Johnson,emma.johnson@outlook.com ,5,4,14,Camera,Electronics,,,,,True,10,399.99,no,Cash
2022-5-2,trx-667804519892,85483,Emma,Miller,emma.miller@hotmail.com|,9,2,12,Monitor,Electronics,,,,,,10,299.99,no,Cash
2022-8-8,trx-296839745810,85472,Alexander,Wilson,alexander.wilson@outlook.com',1,5,21,Microwave,Appliances,,,,,True,7,129.99,no,Credit Card
2022-5-5,trx-314177388965,85490,Sophia,Johnson,sophia.johnson@yahoo.com[,3,4,10,Sandals,Footwear,,,,,,10,39.99,no,Cash
2022-1-19,trx-633773076289,85544,Ava,Johnson,ava.johnson@gmail.com;,2,5,14,Camera,Electronics,,,,,,6,399.99,no,Cash
2022-7-16,trx-120371804387,85510,Mia,Davis,mia.davis@hotmail.com:,9,1,29,Hair Straightener,Appliances,,,,,,3,39.99,no,Credit Card
2023-7-5,trx-331982557330,85558,Emma,Moore,emma.moore@hotmail.com;,10,3,3,Tablet,Electronics,,,,,,6,299.99,no,Cash
2023-8-26,trx-470869257435,85548,Mia,Johnson,mia.johnson@hotmail.com(,4,6,16,Skirt,Clothing,,,True,,,1,39.99,no,Cash
2023-4-4,trx-263794681479,85489,Emma,Wilson,emma.wilson@gmail.com{,3,4,30,Electric Kettle,Appliances,,,,,,1,24.99,no,Credit Card
2022-5-28,trx-995413373101,85492,Michael,Miller,michael.miller@gmail.com#4r,9,5,28,Hair Dryer,Appliances,,True,,,,7,19.99,no,Credit Card
2022-8-14,trx-162719226732,85510,Mia,Davis,mia.davis@hotmail.com(,5,5,23,Toaster,Appliances,,,,,,4,39.99,no,Credit Card
2023-5-11,trx-288659170032,85477,John,Jones,john.jones@gmail.com^,5,5,29,Hair Straightener,Appliances,,True,,,,9,39.99,no,Credit Card
2022-8-11,trx-825023726398,85519,Emma,Wilson,emma.wilson@hotmail.com(,1,1,15,Hoodie,Clothing,,True,,,,4,29.99,no,Cash
2023-6-10,trx-053179319505,85510,Mia,Davis,mia.davis@hotmail.com)x,9,2,20,Heels,Footwear,,,,,,7,59.99,no,Credit Card
2022-4-27,trx-966054802157,85491,John,Taylor,john.taylor@outlook.com<,8,3,29,Hair Straightener,Appliances,,,,True,,9,39.99,no,Credit Card
2022-8-13,trx-530344048595,85561,Olivia,Moore,"olivia.moore@hotmail.com""",9,4,16,Skirt,Clothing,,,,,,1,39.99,no,Credit Card
2022-6-18,trx-865414914634,85484,James,Taylor,james.taylor@yahoo.com%x,10,3,22,Coffee Maker,Appliances,,,,,,9,79.99,no,Cash
2022-4-18,trx-896506812590,85519,Emma,Wilson,emma.wilson@hotmail.com}4,11,2,3,Tablet,Electronics,,True,,,,1,299.99,no,Credit Card
2023-1-9,trx-262711931992,85535,Olivia,Johnson,"olivia.johnson@yahoo.com""",7,2,7,Dress,Clothing,,,,,,7,59.99,no,Cash
2023-1-27,trx-507091006877,85496,Alexander,Moore,alexander.moore@hotmail.com}4,9,6,15,Hoodie,Clothing,,,True,,,10,29.99,no,Credit Card
2023-7-14,trx-544766707360,85514,Ava,Davis,ava.davis@hotmail.com',10,1,20,Heels,Footwear,,,,,,9,59.99,no,Cash
2023-11-6,trx-261833525809,85520,Michael,Williams,michael.williams@yahoo.com/,2,4,22,Coffee Maker,Appliances,,,,,,2,79.99,no,Credit Card
2022-3-22,trx-706731267885,85494,Sophia,Moore,sophia.moore@gmail.com>,8,2,13,Printer,Electronics,,,,,True,3,149.99,no,Cash
2023-8-22,trx-875510590252,85517,Mia,Jones,mia.jones@outlook.com{,6,2,7,Dress,Clothing,,True,,,,3,59.99,no,Credit Card
2023-12-12,trx-638654496318,85491,John,Taylor,john.taylor@outlook.com ,6,1,24,Blender,Appliances,,,,,,1,49.99,no,Credit Card
2023-4-22,trx-612629695774,85542,Alexander,Smith,alexander.smith@yahoo.com ,4,3,28,Hair Dryer,Appliances,,,,,,10,19.99,no,Credit Card
2023-10-18,trx-444240951216,85462,James,Wilson,"james.wilson@outlook.com""",7,2,4,Headphones,Electronics,,,True,,,8,99.99,no,Credit Card
2023-6-8,trx-725207524032,85543,James,Williams,james.williams@gmail.com)x,6,4,23,Toaster,Appliances,,,,,,8,39.99,no,Credit Card
2022-7-18,trx-229803506654,85530,Olivia,Moore,olivia.moore@yahoo.com',6,5,2,Smartphone,Electronics,,True,,,,10,699.99,no,Cash
2022-6-23,trx-726131176300,85534,Emma,Davis,emma.davis@gmail.com*,4,5,18,Boots,Footwear,,,True,,,5,149.99,no,Credit Card
2022-1-24,trx-703078273266,85508,Ava,Smith,ava.smith@gmail.com:,6,2,21,Microwave,Appliances,,,,,,1,129.99,no,Cash
2023-12-7,trx-633704738322,85562,John,Davis,john.davis@gmail.comm,5,6,25,Washing Machine,Appliances,,,,,,9,499.99,no,Cash
2023-10-13,trx-711973340121,85500,John,Davis,john.davis@yahoo.com*,3,1,26,Vacuum Cleaner,Appliances,,,True,,,1,199.99,no,Credit Card
2023-9-18,trx-418039034527,85557,William,Williams,william.williams@hotmail.com]x,9,1,22,Coffee Maker,Appliances,,,True,,,3,79.99,no,Cash
2022-4-28,trx-344406637713,85555,James,Smith,james.smith@yahoo.com\,5,5,17,Blouse,Clothing,,,,,,5,29.99,no,Cash
2022-5-27,trx-054485009370,85495,Michael,Johnson,michael.johnson@gmail.com}4,6,6,9,Boots,Footwear,,,,,,5,129.99,no,Cash
2022-4-9,trx-308269794825,85472,Alexander,Wilson,alexander.wilson@outlook.com\,8,4,17,Blouse,Clothing,,,,,,7,29.99,no,Credit Card
2022-11-26,trx-160368159208,85520,Michael,Williams,michael.williams@yahoo.com',7,1,14,Camera,Electronics,,True,,,,7,399.99,no,Credit Card
2023-9-18,trx-708713680206,85505,Sophia,Taylor,sophia.taylor@yahoo.com;,11,3,19,Sandals,Footwear,,True,,,,7,29.99,no,Credit Card
2023-1-4,trx-457420198161,85522,Emma,Jones,emma.jones@hotmail.com}4,8,4,25,Washing Machine,Appliances,,,,,,2,499.99,no,Credit Card
2022-3-21,trx-417852994651,85559,Olivia,Moore,olivia.moore@gmail.com)x,5,5,6,Jeans,Clothing,True,,,,,6,49.99,no,Cash
2022-10-25,trx-907090387227,85487,Emma,Davis,emma.davis@hotmail.com;,3,2,14,Camera,Electronics,,,,,,8,399.99,no,Credit Card
2022-3-12,trx-150244686925,85470,Sophia,Smith,sophia.smith@yahoo.com:,5,6,5,T-Shirt,Clothing,,,,,,5,19.99,no,Credit Card
2022-11-9,trx-269418072093,85473,Alexander,Moore,alexander.moore@gmail.com]x,7,2,19,Sandals,Footwear,,,,True,,7,29.99,no,Cash
2023-1-18,trx-752471748814,85478,John,Johnson,john.johnson@hotmail.com\,10,3,25,Washing Machine,Appliances,,,,True,,9,499.99,no,Cash
