transaction_date,transaction_id,customer_id,customer_fname,cusomter_lname,cusomter_email,sales_agent_id,branch_id,product_id,product_name,product_category,offer_1,offer_2,offer_3,offer_4,offer_5,units,unit_price,is_online,payment_method,shipping_address
2022-12-28,trx-336230329547,85550,Emma,Taylor,emma.taylor@gmail.com]x,2,4,3,Tablet,Electronics,,,,,,7,299.99,no,Cash
2023-5-14,trx-255773663860,85542,James,Miller,james.miller@yahoo.com]x,8,2,20,Heels,Footwear,,,,,,3,59.99,no,Cash
2023-5-24,trx-501005669223,85504,John,Johnson,john.johnson@hotmail.com\,4,4,3,Tablet,Electronics,,,,,,7,299.99,no,Credit Card
2023-5-10,trx-647743402933,85558,Ava,Williams,ava.williams@yahoo.com^,10,5,30,Electric Kettle,Appliances,,,,,,1,24.99,no,Cash
2022-7-26,trx-113168537294,85543,Olivia,Brown,olivia.brown@outlook.comm,4,4,24,Blender,Appliances,,True,,,,2,49.99,no,Cash
2023-8-18,trx-841564414963,85535,William,Taylor,william.taylor@hotmail.com[,5,3,30,Electric Kettle,Appliances,,,True,,,8,24.99,no,Credit Card
2022-2-20,trx-220384153496,85485,Ava,Smith,ava.smith@hotmail.com;,7,3,2,Smartphone,Electronics,True,,,,,8,699.99,no,Cash
2023-3-7,trx-396212247727,85522,John,Brown,john.brown@hotmail.com&,1,3,27,Iron,Appliances,,,,,True,8,29.99,no,Cash
2022-9-24,trx-450825900482,85559,John,Taylor,john.taylor@yahoo.com}4,9,1,23,Toaster,Appliances,,,,,,2,39.99,no,Cash
2023-12-12,trx-957607236171,85491,Alexander,Wilson,alexander.wilson@yahoo.com(,10,4,18,Boots,Footwear,,,,,,4,149.99,no,Cash
2022-4-26,trx-189104930383,85513,William,Taylor,william.taylor@yahoo.com|,7,4,12,Monitor,Electronics,,,,,,1,299.99,no,Credit Card
2022-8-16,trx-657256813038,85530,Mia,Moore,"mia.moore@yahoo.com""",5,4,18,Boots,Footwear,,True,,,,5,149.99,no,Credit Card
2022-5-10,trx-709650239415,85537,Emma,Brown,emma.brown@hotmail.com^,10,4,16,Skirt,Clothing,,,,,True,8,39.99,no,Credit Card
2022-8-9,trx-544392076562,85557,James,Davis,james.davis@hotmail.com*,8,5,21,Microwave,Appliances,,,,,,1,129.99,no,Credit Card
2022-6-22,trx-854227692049,85539,Emma,Miller,emma.miller@outlook.com^,1,2,8,Sneakers,Footwear,,,True,,,9,79.99,no,Cash
2022-7-24,trx-101242804185,85544,Ava,Brown,ava.brown@yahoo.com',1,1,10,Sandals,Footwear,,,,True,,8,39.99,no,Credit Card
2023-4-8,trx-327783917383,85526,Michael,Miller,michael.miller@outlook.comm,10,4,19,Sandals,Footwear,,True,,,,3,29.99,no,Credit Card
2023-7-4,trx-617642656649,85514,Michael,Brown,michael.brown@outlook.com)x,8,1,8,Sneakers,Footwear,,,True,,,2,79.99,no,Cash
2023-12-18,trx-559405235996,85522,John,Brown,john.brown@hotmail.com&,6,4,6,Jeans,Clothing,,,,,,5,49.99,no,Cash
2022-1-15,trx-224884603186,85544,Ava,Brown,ava.brown@yahoo.com}4,10,1,20,Heels,Footwear,,True,,,,5,59.99,no,Credit Card
2023-1-23,trx-929896164152,85514,Michael,Brown,michael.brown@outlook.com*,8,3,3,Tablet,Electronics,,,,,,2,299.99,no,Credit Card
2022-5-12,trx-478282023823,85552,Olivia,Davis,olivia.davis@outlook.com#4r,1,2,29,Hair Straightener,Appliances,,,,,,10,39.99,no,Cash
2023-8-23,trx-800001596995,85476,James,Moore,james.moore@yahoo.com&,2,5,2,Smartphone,Electronics,,,,True,,8,699.99,no,Credit Card
2023-5-19,trx-498466713004,85501,Emma,Smith,emma.smith@gmail.com&,8,4,25,Washing Machine,Appliances,,,,,,7,499.99,no,Cash
2022-4-22,trx-211255831405,85483,John,Johnson,john.johnson@yahoo.com%x,7,2,17,Blouse,Clothing,,,,,,4,29.99,no,Credit Card
2022-3-16,trx-712430469358,85503,Michael,Jones,michael.jones@yahoo.com\,9,2,3,Tablet,Electronics,,,,,,9,299.99,no,Cash
2022-1-16,trx-283758758161,85473,Sophia,Miller,sophia.miller@yahoo.com^,3,5,30,Electric Kettle,Appliances,,,True,,,6,24.99,no,Credit Card
2022-11-20,trx-547895568021,85558,Ava,Williams,ava.williams@yahoo.com;,7,3,20,Heels,Footwear,,,,,,2,59.99,no,Credit Card
2022-4-27,trx-020706130922,85507,Ava,Miller,ava.miller@outlook.com*,9,2,8,Sneakers,Footwear,,,,,,9,79.99,no,Cash
2023-6-8,trx-084460172216,85475,James,Johnson,james.johnson@gmail.com*,2,1,1,Laptop,Electronics,,,,,,6,999.99,no,Credit Card
2022-8-15,trx-925958534583,85541,Ava,Jones,"ava.jones@hotmail.com""",3,3,8,Sneakers,Footwear,True,,,,,7,79.99,no,Cash
2023-7-28,trx-417134758571,85554,John,Brown,john.brown@gmail.com#4r,9,1,9,Boots,Footwear,,,,,,6,129.99,no,Credit Card
2023-2-1,trx-389083250240,85497,William,Wilson,william.wilson@yahoo.com]x,1,2,27,Iron,Appliances,True,,,,,10,29.99,no,Cash
2022-3-2,trx-835247851627,85494,Sophia,Williams,sophia.williams@outlook.com ,5,5,7,Dress,Clothing,True,,,,,5,59.99,no,Cash
2023-6-2,trx-868811290088,85468,William,Davis,william.davis@yahoo.com^,1,4,13,Printer,Electronics,,,,True,,5,149.99,no,Credit Card
2022-1-27,trx-415874538228,85486,James,Johnson,james.johnson@yahoo.com]x,8,4,3,Tablet,Electronics,,True,,,,2,299.99,no,Credit Card
2023-12-2,trx-025883764852,85560,Michael,Jones,michael.jones@gmail.com/,8,3,21,Microwave,Appliances,True,,,,,6,129.99,no,Cash
2022-7-8,trx-959871074284,85472,Ava,Smith,ava.smith@outlook.com/,8,5,8,Sneakers,Footwear,,,,,,5,79.99,no,Credit Card
2023-2-12,trx-473538622234,85486,James,Johnson,james.johnson@yahoo.com}4,4,1,17,Blouse,Clothing,,True,,,,10,29.99,no,Cash
2023-7-15,trx-151294132262,85492,John,Moore,john.moore@outlook.com^,3,1,8,Sneakers,Footwear,,,,,,3,79.99,no,Cash
2023-10-13,trx-847981708333,85499,Sophia,Miller,sophia.miller@hotmail.com*,8,3,19,Sandals,Footwear,,,,,,10,29.99,no,Credit Card
2022-6-2,trx-706741394911,85465,James,Taylor,james.taylor@gmail.com:,5,5,17,Blouse,Clothing,,,,True,,6,29.99,no,Credit Card
2023-6-6,trx-524549823696,85513,William,Taylor,william.taylor@yahoo.com]x,3,2,21,Microwave,Appliances,,,,,,2,129.99,no,Cash
2022-8-17,trx-410328091125,85468,William,Davis,william.davis@yahoo.com&,5,2,30,Electric Kettle,Appliances,True,,,,,8,24.99,no,Cash
2023-10-15,trx-837383688634,85515,William,Wilson,william.wilson@outlook.com(,9,5,25,Washing Machine,Appliances,,True,,,,6,499.99,no,Cash
2023-2-16,trx-448959869757,85473,Sophia,Miller,sophia.miller@yahoo.com)x,3,2,11,TV,Electronics,,,,,,4,899.99,no,Cash
2023-9-4,trx-480196271486,85531,Ava,Jones,ava.jones@outlook.comm,9,5,15,Hoodie,Clothing,,,,,,8,29.99,no,Credit Card
2022-3-14,trx-055295776323,85561,Alexander,Moore,alexander.moore@yahoo.com;,9,5,8,Sneakers,Footwear,,,,,,6,79.99,no,Cash
2023-1-9,trx-418040881888,85485,Ava,Smith,ava.smith@hotmail.com;,10,3,29,Hair Straightener,Appliances,,,,,,8,39.99,no,Cash
2022-12-25,trx-031310725774,85513,William,Taylor,william.taylor@yahoo.com|,3,2,10,Sandals,Footwear,,,,,,5,39.99,no,Cash
2022-5-22,trx-056636555089,85485,Ava,Smith,ava.smith@hotmail.com}4,4,4,18,Boots,Footwear,,,,True,,8,149.99,no,Credit Card
2023-1-4,trx-109557369233,85535,William,Taylor,william.taylor@hotmail.com',6,3,28,Hair Dryer,Appliances,,,,,,8,19.99,no,Credit Card
2022-5-7,trx-649569482963,85466,Michael,Brown,michael.brown@yahoo.com&,1,3,14,Camera,Electronics,,,,,,7,399.99,no,Credit Card
2022-11-13,trx-600478162122,85559,John,Taylor,john.taylor@yahoo.com',5,1,8,Sneakers,Footwear,,True,,,,4,79.99,no,Credit Card
2023-2-6,trx-097582638662,85484,John,Williams,john.williams@gmail.com(,3,2,19,Sandals,Footwear,,,,,,7,29.99,no,Credit Card
2023-5-22,trx-168539426259,85508,James,Smith,james.smith@yahoo.com#4r,5,4,7,Dress,Clothing,,,,,,3,59.99,no,Cash
2022-8-15,trx-931610937816,85471,Ava,Williams,ava.williams@outlook.com}4,5,3,27,Iron,Appliances,,,,,,3,29.99,no,Credit Card
2023-10-24,trx-142571895396,85545,Sophia,Wilson,sophia.wilson@hotmail.com>,10,4,9,Boots,Footwear,,,,,,7,129.99,no,Credit Card
2023-8-27,trx-072242864115,85471,Ava,Williams,ava.williams@outlook.com$u,5,2,9,Boots,Footwear,,True,,,,6,129.99,no,Cash
2023-2-5,trx-151293961493,85483,John,Johnson,john.johnson@yahoo.com;,7,3,19,Sandals,Footwear,,,,,,4,29.99,no,Credit Card
2022-8-1,trx-261828152324,85463,Mia,Williams,mia.williams@gmail.comm,4,1,8,Sneakers,Footwear,,,,,,8,79.99,no,Cash
2022-4-10,trx-575026924524,85545,Sophia,Wilson,sophia.wilson@hotmail.com{,7,5,9,Boots,Footwear,,,,,,7,129.99,no,Cash
2022-12-21,trx-827002409002,85500,John,Brown,john.brown@hotmail.comm,4,4,23,Toaster,Appliances,True,,,,,4,39.99,no,Cash
2023-4-14,trx-615744130593,85484,John,Williams,john.williams@gmail.com',8,1,15,Hoodie,Clothing,,,,,True,5,29.99,no,Credit Card
2022-6-4,trx-119785607762,85500,John,Brown,john.brown@hotmail.com]x,5,3,24,Blender,Appliances,,,,,,3,49.99,no,Credit Card
2023-6-1,trx-218040316787,85477,Alexander,Williams,alexander.williams@hotmail.com]x,9,2,3,Tablet,Electronics,,,,,,2,299.99,no,Cash
2023-4-17,trx-683938966513,85466,Michael,Brown,michael.brown@yahoo.com#4r,9,5,30,Electric Kettle,Appliances,,,True,,,9,24.99,no,Cash
2022-4-2,trx-128824540336,85525,Michael,Wilson,michael.wilson@gmail.com\,3,1,4,Headphones,Electronics,,,,,,6,99.99,no,Credit Card
2022-5-27,trx-191142556069,85488,Michael,Miller,michael.miller@yahoo.com/,8,5,15,Hoodie,Clothing,,,,,,8,29.99,no,Credit Card
2023-10-13,trx-091709503415,85500,John,Brown,"john.brown@hotmail.com""",7,5,6,Jeans,Clothing,True,,,,,4,49.99,no,Credit Card
2022-8-24,trx-513369278200,85508,James,Smith,james.smith@yahoo.comm,8,1,10,Sandals,Footwear,,,True,,,9,39.99,no,Credit Card
2022-10-4,trx-344058662187,85555,Mia,Johnson,mia.johnson@hotmail.com\,5,3,14,Camera,Electronics,,,,,,7,399.99,no,Cash
2023-7-20,trx-418542616354,85525,Michael,Wilson,michael.wilson@gmail.com#4r,4,1,11,TV,Electronics,True,,,,,1,899.99,no,Credit Card
2022-8-11,trx-957018212864,85538,James,Smith,james.smith@yahoo.com ,1,3,25,Washing Machine,Appliances,,,,,,8,499.99,no,Credit Card
2023-11-26,trx-244653506849,85511,Ava,Moore,ava.moore@gmail.com\,1,1,8,Sneakers,Footwear,,,,,,8,79.99,no,Credit Card
2022-3-5,trx-842928545046,85528,Alexander,Miller,alexander.miller@yahoo.com;,5,1,20,Heels,Footwear,,,,,True,7,59.99,no,Cash
2022-9-5,trx-360831228273,85493,James,Johnson,james.johnson@gmail.com$u,9,3,25,Washing Machine,Appliances,,,,,True,3,499.99,no,Credit Card
2023-6-28,trx-227976605133,85528,Alexander,Miller,alexander.miller@yahoo.com/,2,4,6,Jeans,Clothing,,,,,True,8,49.99,no,Cash
2023-12-25,trx-657073048221,85508,James,Smith,james.smith@yahoo.com^,2,5,7,Dress,Clothing,,,,,,5,59.99,no,Cash
2023-5-25,trx-689088100060,85493,James,Johnson,james.johnson@gmail.com#4r,2,4,28,Hair Dryer,Appliances,,,True,,,1,19.99,no,Cash
2022-12-10,trx-563885238105,85517,Olivia,Jones,olivia.jones@hotmail.com:,9,4,5,T-Shirt,Clothing,,,,,,1,19.99,no,Cash
2022-12-16,trx-592285694092,85546,Alexander,Johnson,alexander.johnson@gmail.com)x,10,5,28,Hair Dryer,Appliances,,,,,,5,19.99,no,Cash
2022-6-24,trx-976883972099,85483,John,Johnson,john.johnson@yahoo.com|,4,4,13,Printer,Electronics,,,,,,1,149.99,no,Cash
2022-2-25,trx-080539051402,85528,Alexander,Miller,alexander.miller@yahoo.com/,6,4,14,Camera,Electronics,,True,,,,3,399.99,no,Credit Card
2023-9-20,trx-251708857296,85504,John,Johnson,john.johnson@hotmail.com*,8,3,2,Smartphone,Electronics,,,,,True,4,699.99,no,Cash
2022-2-6,trx-079954192750,85518,Sophia,Brown,sophia.brown@gmail.com[,7,5,9,Boots,Footwear,,,,,,4,129.99,no,Credit Card
2023-6-19,trx-848197536626,85527,Alexander,Davis,alexander.davis@yahoo.com}4,4,4,17,Blouse,Clothing,,,,,,10,29.99,no,Cash
2022-4-10,trx-653103950292,85488,Michael,Miller,michael.miller@yahoo.com#4r,6,2,16,Skirt,Clothing,,,,,,9,39.99,no,Credit Card
2023-9-27,trx-854089626835,85462,Olivia,Brown,olivia.brown@yahoo.com;,6,3,29,Hair Straightener,Appliances,True,,,,,5,39.99,no,Credit Card
2022-10-7,trx-911406567443,85514,Michael,Brown,michael.brown@outlook.com\,10,4,4,Headphones,Electronics,,,,,True,1,99.99,no,Credit Card
2023-7-21,trx-906269628218,85487,Mia,Davis,mia.davis@outlook.com#4r,6,5,18,Boots,Footwear,,,,,,8,149.99,no,Credit Card
2022-3-16,trx-585609611795,85473,Sophia,Miller,sophia.miller@yahoo.com$u,4,1,18,Boots,Footwear,,,True,,,2,149.99,no,Cash
2022-8-24,trx-491788505588,85504,John,Johnson,john.johnson@hotmail.com&,5,2,7,Dress,Clothing,True,,,,,5,59.99,no,Credit Card
2023-5-13,trx-853128692576,85510,James,Johnson,james.johnson@outlook.com>,5,5,15,Hoodie,Clothing,,True,,,,3,29.99,no,Cash
2023-7-19,trx-086553359429,85546,Alexander,Johnson,alexander.johnson@gmail.com*,10,4,6,Jeans,Clothing,,,,,True,8,49.99,no,Cash
2022-11-11,trx-424896766337,85521,Olivia,Wilson,"olivia.wilson@hotmail.com""",4,4,16,Skirt,Clothing,,,,,,8,39.99,no,Cash
2022-5-15,trx-840474029348,85505,William,Davis,william.davis@gmail.com}4,1,3,21,Microwave,Appliances,,,,,,10,129.99,no,Cash
2023-3-5,trx-821880463974,85472,Ava,Smith,ava.smith@outlook.com>,6,1,24,Blender,Appliances,True,,,,,6,49.99,no,Credit Card
2023-6-26,trx-696535134068,85552,Olivia,Davis,olivia.davis@outlook.com ,7,3,30,Electric Kettle,Appliances,,,,,True,2,24.99,no,Cash
2023-12-15,trx-270563421669,85534,James,Wilson,james.wilson@gmail.comm,10,5,26,Vacuum Cleaner,Appliances,,,,,,8,199.99,no,Cash
2023-9-9,trx-014724894767,85476,James,Moore,james.moore@yahoo.com[,3,3,24,Blender,Appliances,,True,,,,10,49.99,no,Credit Card
2023-7-27,trx-310971055477,85543,Olivia,Brown,olivia.brown@outlook.com>,8,4,2,Smartphone,Electronics,,,,,,4,699.99,no,Cash
2023-1-7,trx-503021835123,85495,Olivia,Moore,olivia.moore@yahoo.com(,6,5,12,Monitor,Electronics,,,,,,6,299.99,no,Cash
2022-9-9,trx-704870303078,85466,Michael,Brown,"michael.brown@yahoo.com""",1,3,13,Printer,Electronics,,,,,,8,149.99,no,Credit Card
2022-6-5,trx-130979929170,85520,Alexander,Wilson,alexander.wilson@hotmail.com\,1,4,30,Electric Kettle,Appliances,,,,,,10,24.99,no,Credit Card
2023-6-18,trx-145359697462,85555,Mia,Johnson,mia.johnson@hotmail.com[,6,4,10,Sandals,Footwear,True,,,,,5,39.99,no,Credit Card
2023-8-20,trx-611415319968,85521,Olivia,Wilson,olivia.wilson@hotmail.com[,4,3,5,T-Shirt,Clothing,,,,,,5,19.99,no,Credit Card
2023-12-27,trx-971336828280,85463,Mia,Williams,mia.williams@gmail.com[,9,4,22,Coffee Maker,Appliances,,,,,,5,79.99,no,Credit Card
2023-8-18,trx-570915473422,85530,Mia,Moore,mia.moore@yahoo.com&,3,2,20,Heels,Footwear,,,,,,1,59.99,no,Cash
2022-5-23,trx-062163475296,85546,Alexander,Johnson,alexander.johnson@gmail.com:,1,1,16,Skirt,Clothing,,,,,,5,39.99,no,Credit Card
2022-5-24,trx-077555063190,85485,Ava,Smith,ava.smith@hotmail.comm,6,1,11,TV,Electronics,,,,,True,8,899.99,no,Credit Card
2022-4-11,trx-845569221687,85492,John,Moore,john.moore@outlook.com)x,9,1,4,Headphones,Electronics,,,,,,2,99.99,no,Credit Card
2023-10-21,trx-808428471487,85552,Olivia,Davis,olivia.davis@outlook.com|,10,1,11,TV,Electronics,,,,,,10,899.99,no,Cash
2023-10-19,trx-079553177714,85511,Ava,Moore,ava.moore@gmail.com\,6,2,28,Hair Dryer,Appliances,,,,True,,3,19.99,no,Cash
2023-1-14,trx-477332710198,85498,Olivia,Davis,olivia.davis@hotmail.com%x,10,5,13,Printer,Electronics,True,,,,,9,149.99,no,Credit Card
2023-11-12,trx-203621079532,85536,John,Brown,john.brown@hotmail.com|,7,5,17,Blouse,Clothing,,,,,,2,29.99,no,Credit Card
2022-8-6,trx-727165654538,85495,Olivia,Moore,"olivia.moore@yahoo.com""",7,4,16,Skirt,Clothing,,,,,,3,39.99,no,Credit Card
2022-11-22,trx-541854852557,85479,James,Jones,james.jones@outlook.com>,8,1,20,Heels,Footwear,,,,,,10,59.99,no,Cash
2023-9-2,trx-465481895321,85465,James,Taylor,james.taylor@gmail.com)x,4,4,9,Boots,Footwear,,,,,,4,129.99,no,Cash
2022-6-11,trx-215520143576,85480,Alexander,Williams,alexander.williams@outlook.com^,10,1,11,TV,Electronics,,,True,,,10,899.99,no,Credit Card
2022-2-21,trx-000390826038,85495,Olivia,Moore,"olivia.moore@yahoo.com""",7,2,14,Camera,Electronics,,,True,,,1,399.99,no,Cash
2022-5-9,trx-538612265742,85511,Ava,Moore,ava.moore@gmail.com\,4,3,6,Jeans,Clothing,,,,,,10,49.99,no,Cash
2023-7-2,trx-679622990177,85505,William,Davis,william.davis@gmail.com ,1,2,22,Coffee Maker,Appliances,,,,,,6,79.99,no,Credit Card
2022-9-18,trx-133475933593,85526,Michael,Miller,michael.miller@outlook.com[,10,1,6,Jeans,Clothing,,,,,,7,49.99,no,Cash
2023-7-9,trx-716638564987,85550,Emma,Taylor,emma.taylor@gmail.com*,4,2,26,Vacuum Cleaner,Appliances,,,,,,5,199.99,no,Credit Card
2023-2-1,trx-973620547497,85475,James,Johnson,james.johnson@gmail.com|,4,2,28,Hair Dryer,Appliances,,,,,,9,19.99,no,Credit Card
2023-4-27,trx-394630137442,85523,Mia,Wilson,mia.wilson@gmail.com\,3,3,2,Smartphone,Electronics,,,,,,3,699.99,no,Cash
2023-10-14,trx-179832278066,85535,William,Taylor,william.taylor@hotmail.comm,9,1,6,Jeans,Clothing,,,True,,,4,49.99,no,Credit Card
2022-12-4,trx-568579910534,85503,Michael,Jones,michael.jones@yahoo.comm,8,5,8,Sneakers,Footwear,,,,,,6,79.99,no,Cash
2022-9-25,trx-540740082897,85514,Michael,Brown,michael.brown@outlook.com(,6,1,30,Electric Kettle,Appliances,,,,,,7,24.99,no,Credit Card
2023-5-24,trx-319415928034,85463,Mia,Williams,mia.williams@gmail.com',3,2,7,Dress,Clothing,,,True,,,6,59.99,no,Credit Card
2023-3-28,trx-899404743735,85521,Olivia,Wilson,olivia.wilson@hotmail.com$u,5,3,3,Tablet,Electronics,,,,,,3,299.99,no,Cash
2023-5-13,trx-821272884575,85553,Olivia,Johnson,olivia.johnson@outlook.com#4r,8,5,18,Boots,Footwear,,,,,,8,149.99,no,Credit Card
2022-3-25,trx-653286896548,85476,James,Moore,james.moore@yahoo.com{,7,1,11,TV,Electronics,,,,,True,1,899.99,no,Cash
2023-4-24,trx-712654799496,85464,Emma,Williams,emma.williams@outlook.com[,5,4,24,Blender,Appliances,,,,,,5,49.99,no,Credit Card
2023-6-28,trx-116803655265,85497,William,Wilson,william.wilson@yahoo.com$u,7,1,8,Sneakers,Footwear,,,,,True,4,79.99,no,Credit Card
2022-12-26,trx-331075068829,85506,Ava,Miller,ava.miller@yahoo.com$u,6,1,4,Headphones,Electronics,,,,,,4,99.99,no,Credit Card
2022-10-22,trx-870287821047,85477,Alexander,Williams,alexander.williams@hotmail.com{,4,1,21,Microwave,Appliances,True,,,,,9,129.99,no,Credit Card
2022-9-7,trx-672299323430,85536,John,Brown,john.brown@hotmail.com&,1,3,20,Heels,Footwear,,,,,,3,59.99,no,Cash
2022-3-23,trx-212139631010,85470,Ava,Wilson,ava.wilson@hotmail.com]x,6,2,24,Blender,Appliances,True,,,,,7,49.99,no,Cash
